name	oid	lsort	sfsort	sfname	ucode	ucun	note	lfeat	lsname	lucun	limage	lvalues
U+12CF9	o0902542	3767	8925	ZATU680~a1	U+12CF9	𒳹						
U+12CFA	o0902543	3768	8926	ZATU680~a2	U+12CFA	𒳺						
U+12CFB	o0902544	3769	8927	ZATU680~b	U+12CFB	𒳻						
U+12CFC	o0902545	3770	8928	ZATU680~b~v1	U+12CFC	𒳼						
U+12CFD	o0902546	3771	8929	ZATU680~d	U+12CFD	𒳽						
U+12CFE	o0902547	3772	8930	ZATU680~e	U+12CFE	𒳾						
U+12CFF	o0902548	3773	8931	ZATU681	U+12CFF	𒳿						
U+12D00	o0902549	3774	8932	ZATU682	U+12D00	𒴀						
U+12D01	o0902551	3775	8934	ZATU683~a	U+12D01	𒴁						
U+12D02	o0902552	3776	8935	ZATU683~b	U+12D02	𒴂						
U+12D03	o0902553	3777	8936	ZATU683@t	U+12D03	𒴃						
U+12D04	o0902554	3778	8937	ZATU684	U+12D04	𒴄						
U+12D05	o0902555	3779	8938	ZATU685	U+12D05	𒴅						
U+12D06	o0902557	3780	8940	ZATU686~a	U+12D06	𒴆						
U+12D07	o0902558	3781	8941	ZATU686~b	U+12D07	𒴇						
U+12D08	o0902559	3782	8942	ZATU686~c	U+12D08	𒴈						
U+12D09	o0902560	3783	8943	ZATU687	U+12D09	𒴉						
U+12D0A	o0902562	3784	8945	ZATU688~a	U+12D0A	𒴊						
U+12D0B	o0902563	3785	8946	ZATU688~b	U+12D0B	𒴋						
U+12D0C	o0902564	3786	8947	ZATU689	U+12D0C	𒴌						
U+12D0D	o0902565	3787	8948	ZATU690	U+12D0D	𒴍						
U+12D0E	o0902566	3788	8949	ZATU691	U+12D0E	𒴎						
U+12D0F	o0902567	3789	8950	ZATU692	U+12D0F	𒴏						
U+12D10	o0902568	3790	8951	ZATU693	U+12D10	𒴐						
U+12D11	o0902571	3791	8954	ZATU693@t	U+12D11	𒴑						
U+12D12	o0902569	3792	8952	ZATU693~v1	U+12D12	𒴒						
U+12D13	o0902570	3793	8953	ZATU693~v2	U+12D13	𒴓						
U+12D14	o0902573	3794	8956	ZATU694~a	U+12D14	𒴔						
U+12D15	o0902574	3795	8957	ZATU694~b	U+12D15	𒴕						
U+12D16	o0902575	3796	8958	ZATU694~c	U+12D16	𒴖						
U+12D17	o0902576	3797	8959	ZATU694~c~v1	U+12D17	𒴗						
U+12D18	o0902577	3798	8960	ZATU694~d	U+12D18	𒴘						
U+12D19	o0902580	3799	8961	ZATU694~d@t	U+12D19	𒴙						
U+12D1A	o0902581	3800	8964	ZATU695	U+12D1A	𒴚						
U+12D1B	o0902582	3801	8965	ZATU696	U+12D1B	𒴛						
U+12D1C	o0902584	3802	8967	ZATU697~a	U+12D1C	𒴜						
U+12D1D	o0902585	3803	8968	ZATU697~a~v1	U+12D1D	𒴝						
U+12D1E	o0902586	3804	8969	ZATU697~a~v2	U+12D1E	𒴞						
U+12D1F	o0902587	3805	8970	ZATU697~a~v3	U+12D1F	𒴟						
U+12D20	o0902588	3806	8971	ZATU697~b	U+12D20	𒴠						
U+12D21	o0902589	3807	8972	ZATU697~c	U+12D21	𒴡						
U+12D22	o0902591	3808	8975	ZATU699~a	U+12D22	𒴢						
U+12D23	o0902592	3809	8976	ZATU699~b	U+12D23	𒴣						
U+12D24	o0902593	3810	8977	ZATU700	U+12D24	𒴤						
U+12D25	o0902594	3811	8978	ZATU701	U+12D25	𒴥						
U+12D26	o0902595	3812	8979	ZATU702	U+12D26	𒴦						
U+12D27	o0902596	3813	8980	ZATU703	U+12D27	𒴧						
U+12D28	o0902597	3814	8981	ZATU704	U+12D28	𒴨						
U+12D29	o0902598	3815	8982	ZATU705	U+12D29	𒴩						
U+12D2A	o0902599	3816	8983	ZATU706	U+12D2A	𒴪						
U+12D2B	o0902601	3817	8985	ZATU707~a	U+12D2B	𒴫						
U+12D2C	o0902602	3818	8986	ZATU707~b	U+12D2C	𒴬						
U+12D2D	o0902603	3819	8987	ZATU708	U+12D2D	𒴭						
U+12D2E	o0902604	3820	8988	ZATU709	U+12D2E	𒴮						
U+12D2F	o0902605	3821	8989	ZATU710	U+12D2F	𒴯						
U+12D30	o0902606	3822	8990	ZATU710~v1	U+12D30	𒴰						
U+12D31	o0902607	3823	8991	ZATU711	U+12D31	𒴱						
U+12D32	o0902608	3824	8995	ZATU711~v1	U+12D32	𒴲						
U+12D33	o0902610	3825	8996	|ZATU711~v1×HI@g~a|	U+12D33	𒴳						
U+12D34	o0902611	3826	8997	|ZATU711~v1×X|	U+12D34	𒴴						
U+12D35	o0902612	3827	8999	ZATU713	U+12D35	𒴵						
U+12D36	o0902613	3828	9000	ZATU714	U+12D36	𒴶						
U+12D37	o0902614	3829	9001	|ZATU714.RU|	U+12D37	𒴷						
U+12D38	o0902616	3830	9003	|ZATU714×HI@g~a|	U+12D38	𒴸						
U+12D39	o0902617	3831	9004	|ZATU714×X|	U+12D39	𒴹						
U+12D3A	o0902618	3832	9007	ZATU717	U+12D3A	𒴺						
U+12D3B	o0902619	3833	9008	ZATU718	U+12D3B	𒴻						
U+12D3C	o0902620	3834	9009	ZATU719	U+12D3C	𒴼						
U+12D3D	o0902621	3835	9010	ZATU720	U+12D3D	𒴽						
U+12D3E	o0902622	3836	9011	ZATU721	U+12D3E	𒴾						
U+12D3F	o0902623	3837	9012	ZATU722	U+12D3F	𒴿						
U+12D40	o0902624	3838	9013	ZATU723	U+12D40	𒵀						
U+12D41	o0902625	3839	9014	ZATU724	U+12D41	𒵁						
U+12D42	o0902626	3840	9015	ZATU725	U+12D42	𒵂						
U+12D43	o0902627	3841	9016	ZATU725~v1	U+12D43	𒵃						
U+12D44	o0902629	3842	9018	ZATU726~a	U+12D44	𒵄						
U+12D45	o0902630	3843	9019	ZATU726~c	U+12D45	𒵅						
U+12D46	o0902631	3844	9020	ZATU726~d	U+12D46	𒵆						
U+12D47	o0902632	3845	9021	ZATU727	U+12D47	𒵇						
U+12D48	o0902633	3846	9022	ZATU728	U+12D48	𒵈						
U+12D49	o0902634	3847	9023	ZATU729	U+12D49	𒵉						
U+12D4A	o0902635	3848	9024	ZATU729~v1	U+12D4A	𒵊						
U+12D4B	o0902636	3849	9025	ZATU730	U+12D4B	𒵋						
U+12D4C	o0902637	3850	9027	ZATU732	U+12D4C	𒵌						
U+12D4D	o0902638	3851	9028	ZATU733	U+12D4D	𒵍						
U+12D4E	o0902639	3852	9029	ZATU734	U+12D4E	𒵎						
U+12D4F	o0902641	3853	9031	ZATU735~a	U+12D4F	𒵏						
U+12D50	o0902642	3854	9032	ZATU735~b	U+12D50	𒵐						
U+12D51	o0902643	3855	9033	ZATU735~b~v1	U+12D51	𒵑						
U+12D52	o0902644	3856	9034	ZATU735~b~v2	U+12D52	𒵒						
U+12D53	o0902645	3857	9035	ZATU735~c	U+12D53	𒵓						
U+12D54	o0902647	3858	9037	ZATU736~a	U+12D54	𒵔						
U+12D55	o0902648	3859	9038	ZATU736~b	U+12D55	𒵕						
U+12D56	o0902649	3860	9039	ZATU737	U+12D56	𒵖						
U+12D57	o0902653	3861	9045	|ZATU737×AB~a|	U+12D57	𒵗						
U+12D58	o0902655	3862	9047	|ZATU737×BU~a|	U+12D58	𒵘						
U+12D59	o0902657	3863	9049	|ZATU737×BUR~a|	U+12D59	𒵙						
U+12D5A	o0902658	3864	9050	|ZATU737×DI|	U+12D5A	𒵚						
U+12D5B	o0902661	3865	9052	|ZATU737×E~a|	U+12D5B	𒵛						
U+12D5C	o0902663	3866	9055	|ZATU737×EN~a~v2|	U+12D5C	𒵜						
U+12D5D	o0902665	3867	9057	|ZATU737×GAR|	U+12D5D	𒵝						
U+12D5E	o0902669	3868	9060	|ZATU737×NI~a@g|	U+12D5E	𒵞						
U+12D5F	o0902670	3869	9062	|ZATU737×NIMGIR|	U+12D5F	𒵟						
U+12D60	o0902673	3870	9065	|ZATU737×SU~a|	U+12D60	𒵠						
U+12D61	o0902675	3871	9067	|ZATU737×ŠE~a|	U+12D61	𒵡						
U+12D62	o0902677	3872	9069	|ZATU737×ŠITA~a1|	U+12D62	𒵢						
U+12D63	o0902682	3873	9073	|ZATU737×UNUG~a~v1|	U+12D63	𒵣						
U+12D64	o0902650	3874	9075	ZATU737~v1	U+12D64	𒵤						
U+12D65	o0902664	3875	9076	|ZATU737~v1×EN~b~v1|	U+12D65	𒵥						
U+12D66	o0902666	3876	9077	|ZATU737~v1×GAR|	U+12D66	𒵦						
U+12D67	o0902651	3877	9078	ZATU737~v2	U+12D67	𒵧						
U+12D68	o0902659	3878	9079	|ZATU737~v2×DI|	U+12D68	𒵨						
U+12D69	o0902683	3879	9082	|ZATU737~v2×X|	U+12D69	𒵩						
U+12D6A	o0902671	3880	9084	|ZATU737~v3×SAL|	U+12D6A	𒵪						
U+12D6B	o0902680	3881	9085	|ZATU737~v3×U₄|	U+12D6B	𒵫						
U+12D6C	o0902687	3882	9101	ZATU749~a	U+12D6C	𒵬						
U+12D6D	o0902688	3883	9102	ZATU749~a~v1	U+12D6D	𒵭						
U+12D6E	o0902689	3884	9103	ZATU749~a~v2	U+12D6E	𒵮						
U+12D6F	o0902690	3885	9104	ZATU749~b	U+12D6F	𒵯						
U+12D70	o0902691	3886	9105	ZATU749~c	U+12D70	𒵰						
U+12D71	o0902692	3887	9106	ZATU750	U+12D71	𒵱						
U+12D72	o0902693	3888	9107	ZATU750~v1	U+12D72	𒵲						
U+12D73	o0902694	3889	9108	ZATU750~v2	U+12D73	𒵳						
U+12D74	o0902695	3890	9109	ZATU750~v3	U+12D74	𒵴						
U+12D75	o0902697	3891	9111	ZATU751~a	U+12D75	𒵵						
U+12D76	o0902698	3892	9112	ZATU751~b	U+12D76	𒵶						
U+12D77	o0902699	3893	9113	ZATU752	U+12D77	𒵷						
U+12D78	o0902700	3894	9114	ZATU752~v1	U+12D78	𒵸						
U+12D79	o0902701	3895	9115	ZATU753	U+12D79	𒵹						
U+12D7A	o0902702	3896	9116	ZATU754	U+12D7A	𒵺						
U+12D7B	o0902704	3897	9118	ZATU755~a	U+12D7B	𒵻						
U+12D7C	o0902705	3898	9119	ZATU755~b	U+12D7C	𒵼						
U+12D7D	o0902706	3899	9120	ZATU756	U+12D7D	𒵽						
U+12D7E	o0902707	3900	9121	ZATU756~v1	U+12D7E	𒵾						
U+12D7F	o0902708	3901	9122	ZATU757	U+12D7F	𒵿						
U+12D80	o0902709	3902	9123	ZATU757~v1	U+12D80	𒶀						
U+12D81	o0902710	3903	9124	ZATU758	U+12D81	𒶁						
U+12D82	o0902711	3904	9125	ZATU759	U+12D82	𒶂						
U+12D83	o0902714	3905	9129	|ZATU759×KU₆~a|	U+12D83	𒶃						
U+12D84	o0902717	3906	9130	|ZATU759×(KU₆~a+KU₆~a)|	U+12D84	𒶄						
U+12D85	o0902715	3907	9131	|ZATU759×KU₆~d|	U+12D85	𒶅						
U+12D86	o0902718	3908	9132	|ZATU759×X|	U+12D86	𒶆						
U+12D87	o0902719	3909	9135	|ZATU759@t×X|	U+12D87	𒶇						
U+12D88	o0902712	3910	9133	ZATU759~v1	U+12D88	𒶈						
U+12D89	o0902720	3911	9137	ZATU761	U+12D89	𒶉						
U+12D8A	o0902722	3912	9141	ZATU762~a	U+12D8A	𒶊						
U+12D8B	o0902729	3913	9142	|ZATU762~a×NIM~a|	U+12D8B	𒶋						
U+12D8C	o0902723	3914	9143	ZATU762~a~v1	U+12D8C	𒶌						
U+12D8D	o0902724	3915	9144	ZATU762~a~v2	U+12D8D	𒶍						
U+12D8E	o0902725	3916	9145	ZATU762~b	U+12D8E	𒶎						
U+12D8F	o0902727	3917	9146	|ZATU762~b×AB~a|	U+12D8F	𒶏						
U+12D90	o0902730	3918	9148	ZATU764	U+12D90	𒶐						
U+12D91	o0902731	3919	9149	ZATU765	U+12D91	𒶑						
U+12D92	o0902732	3920	9150	ZATU766	U+12D92	𒶒						
U+12D93	o0902733	3921	9151	ZATU767	U+12D93	𒶓						
U+12D94	o0902734	3922	9152	ZATU768	U+12D94	𒶔						
U+12D95	o0902735	3923	9153	ZATU769	U+12D95	𒶕						
U+12D96	o0902736	3924	9155	ZATU771	U+12D96	𒶖						
U+12D97	o0902737	3925	9156	ZATU772	U+12D97	𒶗						
U+12D98	o0902739	3926	9158	ZATU773~a	U+12D98	𒶘						
U+12D99	o0902740	3927	9159	ZATU773~a~v1	U+12D99	𒶙						
U+12D9A	o0902741	3928	9160	ZATU773~b	U+12D9A	𒶚						
U+12D9B	o0902742	3929	9161	ZATU774	U+12D9B	𒶛						
U+12D9C	o0902743	3930	9162	ZATU775	U+12D9C	𒶜						
U+12D9D	o0902744	3931	9163	ZATU776	U+12D9D	𒶝						
U+12D9E	o0902745	3932	9164	ZATU776~v1	U+12D9E	𒶞						
U+12D9F	o0902746	3933	9165	ZATU777	U+12D9F	𒶟						
U+12DA0	o0902747	3934	9166	ZATU777~v1	U+12DA0	𒶠						
U+12DA1	o0902748	3935	9167	ZATU777~v2	U+12DA1	𒶡						
U+12DA2	o0902749	3936	9168	ZATU778	U+12DA2	𒶢						
U+12DA3	o0902750	3937	9169	ZATU779	U+12DA3	𒶣						
U+12DA4	o0902751	3938	9170	ZATU780	U+12DA4	𒶤						
U+12DA5	o0902752	3939	9171	ZATU781	U+12DA5	𒶥						
U+12DA6	o0902753	3940	9172	ZATU782	U+12DA6	𒶦						
U+12DA7	o0902754	3941	9173	ZATU783	U+12DA7	𒶧						
U+12DA8	o0902755	3942	9174	ZATU784	U+12DA8	𒶨						
U+12DA9	o0902756	3943	9175	ZATU785	U+12DA9	𒶩						
U+12DAA	o0902757	3944	9176	ZATU786	U+12DAA	𒶪						
U+12DAB	o0902758	3945	9177	ZATU787	U+12DAB	𒶫						
U+12DAC	o0902759	3946	9178	ZATU788	U+12DAC	𒶬						
U+12DAD	o0902760	3947	9179	ZATU789	U+12DAD	𒶭						
U+12DAE	o0902761	3948	9181	ZATU791	U+12DAE	𒶮						
U+12DAF	o0902762	3949	9182	ZATU792	U+12DAF	𒶯						
U+12DB0	o0902763	3950	9185	ZATU795	U+12DB0	𒶰						
U+12DB1	o0902764	3951	9187	ZATU797	U+12DB1	𒶱						
U+12DB2	o0902765	3952	9188	ZATU798	U+12DB2	𒶲						
U+12DB3	o0902766	3953	9189	ZATU799	U+12DB3	𒶳						
U+12DB4	o0902767	3954	9190	ZATU800	U+12DB4	𒶴						
U+12DB5	o0902768	3955	9191	ZATU801	U+12DB5	𒶵						
U+12DB6	o0902769	3956	9192	ZATU802	U+12DB6	𒶶						
U+12DB7	o0902771	3957	9194	ZATU803	U+12DB7	𒶷						
U+12DB8	o0902772	3958	9195	ZATU804	U+12DB8	𒶸						
U+12DB9	o0902773	3959	9196	ZATU805	U+12DB9	𒶹						
U+12DBA	o0902774	3960	9197	ZATU806	U+12DBA	𒶺						
U+12DBB	o0902775	3961	9198	ZATU807	U+12DBB	𒶻						
U+12DBC	o0902776	3962	9199	ZATU808	U+12DBC	𒶼						
U+12DBD	o0902777	3963	9200	ZATU809	U+12DBD	𒶽						
U+12DBE	o0902778	3964	9201	ZATU810	U+12DBE	𒶾						
U+12DBF	o0902779	3965	9202	ZATU811	U+12DBF	𒶿						
U+12DC0	o0902780	3966	9203	ZATU812	U+12DC0	𒷀						
U+12DC1	o0902781	3967	9204	ZATU813	U+12DC1	𒷁						
U+12DC2	o0902782	3968	9205	ZATU814	U+12DC2	𒷂						
U+12DC3	o0902783	3969	9206	ZATU815	U+12DC3	𒷃						
U+12DC4	o0902784	3970	9208	ZATU817	U+12DC4	𒷄						
U+12DC5	o0902785	3971	9209	ZATU818	U+12DC5	𒷅						
U+12DC6	o0902786	3972	9210	ZATU819	U+12DC6	𒷆						
U+12DC7	o0902787	3973	9211	ZATU820	U+12DC7	𒷇						
U+12DC8	o0902788	3974	9212	ZATU821	U+12DC8	𒷈						
U+12DC9	o0902789	3975	9213	ZATU822	U+12DC9	𒷉						
U+12DCA	o0902790	3976	9214	ZATU823	U+12DCA	𒷊						
U+12DCB	o0902791	3977	9215	ZATU824	U+12DCB	𒷋						
U+12DCC	o0902792	3978	9216	ZATU825	U+12DCC	𒷌						
U+12DCD	o0902793	3979	9217	ZATU826	U+12DCD	𒷍						
U+12DCE	o0902794	3980	9220	ZATU829	U+12DCE	𒷎						
U+12DCF	o0902795	3981	9222	ZATU831	U+12DCF	𒷏						
U+12DD0	o0902796	3982	9223	ZATU831@g	U+12DD0	𒷐						
U+12DD1	o0902797	3983	9224	ZATU832	U+12DD1	𒷑						
U+12DD2	o0902798	3984	9225	ZATU833	U+12DD2	𒷒						
U+12DD3	o0902799	3985	9226	ZATU834	U+12DD3	𒷓						
U+12DD4	o0902800	3986	9227	ZATU835	U+12DD4	𒷔						
U+12DD5	o0902801	3987	9228	ZATU836	U+12DD5	𒷕						
U+12DD6	o0902803	3988	9230	ZATU837~a	U+12DD6	𒷖						
U+12DD7	o0902804	3989	9231	ZATU837~b	U+12DD7	𒷗						
U+12DD8	o0902805	3990	9232	ZATU838	U+12DD8	𒷘						
U+12DD9	o0902806	3991	9233	ZATU839	U+12DD9	𒷙						
U+12DDA	o0902807	3992	9234	ZATU839~v1	U+12DDA	𒷚						
U+12DDB	o0902808	3993	9235	ZATU840	U+12DDB	𒷛						
U+12DDC	o0902809	3994	9236	ZATU841	U+12DDC	𒷜						
U+12DDD	o0902810	3995	9237	ZATU842	U+12DDD	𒷝						
U+12DDE	o0902811	3996	9238	ZATU843	U+12DDE	𒷞						
U+12DDF	o0902812	3997	9239	ZATU844	U+12DDF	𒷟						
U+12DE0	o0902813	3998	9240	ZATU845	U+12DE0	𒷠						
U+12DE1	o0902814	3999	9241	ZATU846	U+12DE1	𒷡						
U+12DE2	o0902815	4000	9242	ZATU847	U+12DE2	𒷢						
U+12DE3	o0902816	4001	9243	ZATU848	U+12DE3	𒷣						
U+12DE4	o0902817	4002	9244	ZATU849	U+12DE4	𒷤						
U+12DE5	o0902818	4003	9245	ZATU850	U+12DE5	𒷥						
U+12DE6	o0902819	4004	9246	ZATU851	U+12DE6	𒷦						
U+12DE7	o0902820	4005	9247	ZATU852	U+12DE7	𒷧						
U+12DE8	o0902821	4006	9248	ZATU853	U+12DE8	𒷨						
U+12DE9	o0902822	4007	9249	ZATU854	U+12DE9	𒷩						
U+12DEA	o0902823	4008	9250	ZATU855	U+12DEA	𒷪						
U+12DEB	o0902829	4009	9256	ZI~a	U+12DEB	𒷫						
U+12DEC	o0902830	4010	9257	ZI~a~v1	U+12DEC	𒷬						
U+12DED	o0902831	4011	9258	ZI~b	U+12DED	𒷭						
U+12DEE	o0902832	4012	9259	ZI~d	U+12DEE	𒷮						
U+12DEF	o0902838	4013	9262	ZUBI~a	U+12DEF	𒷯						
U+12DF0	o0902839	4014	9263	ZUBI~b	U+12DF0	𒷰						
U+12DF1	o0902870	4015	2057	|1(N02).RU|	U+12DF1	𒷱						
U+12DF2	o0902413	4016	2058	|X(N57).GAR|	U+12DF2	𒷲						
U+12DF3	o0903211	4017	2059	|1(N57).AB₂|	U+12DF3	𒷳						
U+12DF4	o0901748	4018	2065	|1(N57).SIG|	U+12DF4	𒷴						
U+12DF5	o0903219	4019	2067	|1(N57).ŠAH₂~a|	U+12DF5	𒷵						
U+12DF6	o0903220	4020	2068	|1(N57).ŠUBUR|	U+12DF6	𒷶						
U+12DF7	o0903221	4021	2070	|1(N57).ŠUBUR~v1|	U+12DF7	𒷷						
U+12DF8	o0903223	4022	2071	|2(N57).AB₂|	U+12DF8	𒷸						
U+12DF9	o0903227	4023	2076	|2(N57).KU₆~a|	U+12DF9	𒷹						
U+12DFA	o0903230	4024	2079	|2(N57).SU~a|	U+12DFA	𒷺						
U+12DFB	o0903231	4025	2080	|2(N57).ŠUBUR|	U+12DFB	𒷻						
U+12DFC	o0903235	4026	2083	|3(N57).AMAR|	U+12DFC	𒷼						
U+12DFD	o0903239	4027	2087	|3(N57).BARA₃|	U+12DFD	𒷽						
U+12DFE	o0903241	4028	2089	|3(N57).E₂~b|	U+12DFE	𒷾						
U+12DFF	o0903243	4029	2091	|3(N57).GAR|	U+12DFF	𒷿						
U+12E00	o0903245	4030	2093	|3(N57).NUNUZ~a1|	U+12E00	𒸀						
U+12E01	o0903246	4031	2094	|3(N57).NUNUZ~c|	U+12E01	𒸁						
U+12E02	o0903248	4032	2096	|3(N57).PIRIG~b1|	U+12E02	𒸂						
U+12E03	o0903252	4033	2100	|3(N57).ŠUBUR|	U+12E03	𒸃						
U+12E04	o0903258	4034	2105	|4(N57).AMAR|	U+12E04	𒸄						
U+12E05	o0903259	4035	2106	|4(N57).GAR|	U+12E05	𒸅						
U+12E06	o0903261	4036	2108	|4(N57).KU₃~a|	U+12E06	𒸆						
U+12E07	o0903263	4037	2110	|4(N57).NI~b|	U+12E07	𒸇						
U+12E08	o0903265	4038	2111	|5(N57).GAR|	U+12E08	𒸈						
U+12E09	o0903267	4039	2113	|5(N57).KU₃~a|	U+12E09	𒸉						
U+12E0A	o0903270	4040	2114	|6(N57).GAR|	U+12E0A	𒸊						
U+12E0B	o0903272	4041	2116	|6(N57).KU₃~a|	U+12E0B	𒸋						
U+12E0C	o0903277	4042	2119	|8(N57).NI~b|	U+12E0C	𒸌						
U+12E0D	o0903281	4043	2123	|1(N58).BAD|	U+12E0D	𒸍						
U+12E0E	o0903283	4044	2121	|1(N58)~a.BAD|	U+12E0E	𒸎						
U+12E0F	o0903282	4045	2122	|1(N58)~a.BAD~a|	U+12E0F	𒸏						
U+12E10	o0903287	4046	2128	|3(N58).UR₃~b1|	U+12E10	𒸐						
U+125A0	o0903194	4047	9864	7(N51)	U+125A0	𒖠						
U+125A1	o0903195	4048	9866	8(N51)	U+125A1	𒖡						
U+125A2	o0903307	4049	9868	9(N51)	U+125A2	𒖢						
U+125A3	o0903202	4050	9900	1(N54)	U+125A3	𒖣						
U+125A4	o0903203	4051	9901	2(N54)	U+125A4	𒖤						
U+125A5	o0903204	4052	9903	3(N54)	U+125A5	𒖥						
U+125A6	o0903205	4053	9904	4(N54)	U+125A6	𒖦						
U+125A7	o0903206	4054	9905	5(N54)	U+125A7	𒖧						
U+125A8	o0903208	4055	9910	1(N56)	U+125A8	𒖨						
U+125A9	o0903209	4056	9911	2(N56)	U+125A9	𒖩						
U+125AA	o0903016	4057	9556	1(N24)	U+125AA	𒖪						
U+125AB	o0903023	4058	9572	1(N26)	U+125AB	𒖫						
U+125AC	o0903028	4059	9580	1(N28)	U+125AC	𒖬						
U+125AD	o0903032	4060	9591	1(N29~a)	U+125AD	𒖭						
U+125AE	o0903308	4061	9611	1(N29B)	U+125AE	𒖮						
U+125AF	o0903051	4062	9625	1(N30A)	U+125AF	𒖯						
U+125B0	o0903053	4063	9630	1(N30C)	U+125B0	𒖰						
U+125B1	o0903309	4064	9637	1(N30D)	U+125B1	𒖱						
U+125B2	o0903310	4065	9639	1(N30E)	U+125B2	𒖲						
U+125B3	o0903056	4066	9641	1(N31)	U+125B3	𒖳						
U+125B4	o0903057	4067	9643	1(N32)	U+125B4	𒖴						
U+125B5	o0903058	4068	9645	1(N33)	U+125B5	𒖵						
U+125B6	o0903097	4069	9721	1(N39~a)	U+125B6	𒖶						
U+125B7	o0903100	4070	9722	2(N39~a)	U+125B7	𒖷						
U+125B8	o0903104	4071	9723	3(N39~a)	U+125B8	𒖸						
U+125B9	o0903107	4072	9724	4(N39~a)	U+125B9	𒖹						
U+125BA	o0903098	4073	9726	1(N39~b)	U+125BA	𒖺						
U+125BB	o0903101	4074	9727	2(N39~b)	U+125BB	𒖻						
U+125BC	o0903105	4075	9728	3(N39~b)	U+125BC	𒖼						
U+125BD	o0903108	4076	9729	4(N39~b)	U+125BD	𒖽						
U+125BE	o0902869	4077	9312	1(N02)	U+125BE	𒖾						
U+125BF	o0902871	4078	9313	2(N02)	U+125BF	𒖿						
U+125C0	o0902872	4079	9315	3(N02)	U+125C0	𒗀						
U+125C1	o0902873	4080	9317	4(N02)	U+125C1	𒗁						
U+125C2	o0902874	4081	9318	5(N02)	U+125C2	𒗂						
U+125C3	o0902875	4082	9320	6(N02)	U+125C3	𒗃						
U+125C4	o0902876	4083	9322	7(N02)	U+125C4	𒗄						
U+125C5	o0902877	4084	9324	8(N02)	U+125C5	𒗅						
U+125C6	o0902878	4085	9326	9(N02)	U+125C6	𒗆						
U+125C7	o0902955	4086	9463	1(N15)	U+125C7	𒗇						
U+125C8	o0902956	4087	9464	2(N15)	U+125C8	𒗈						
U+125C9	o0902957	4088	9465	3(N15)	U+125C9	𒗉						
U+125CA	o0902958	4089	9466	4(N15)	U+125CA	𒗊						
U+125CB	o0902959	4090	9467	5(N15)	U+125CB	𒗋						
U+125CC	o0903079	4091	9682	1(N35)	U+125CC	𒗌						
U+125CD	o0903080	4092	9683	2(N35)	U+125CD	𒗍						
U+125CE	o0903319	4093	9685	3(N35)	U+125CE	𒗎						
U+125CF	o0903320	4094	9686	4(N35)	U+125CF	𒗏						
U+125D0	o0903081	4095	9687	5(N35)	U+125D0	𒗐						
U+125D1	o0902899	4096	9364	1(N06)	U+125D1	𒗑						
U+125D2	o0903321	4097	9365	2(N06)	U+125D2	𒗒						
U+125D3	o0903322	4098	9366	3(N06)	U+125D3	𒗓						
U+125D4	o0903323	4099	9367	4(N06)	U+125D4	𒗔						
U+125D5	o0903324	4100	9368	5(N06)	U+125D5	𒗕						
U+125D6	o0903325	4101	9369	6(N06)	U+125D6	𒗖						
U+125D7	o0903326	4102	9370	7(N06)	U+125D7	𒗗						
U+125D8	o0903327	4103	9371	8(N06)	U+125D8	𒗘						
U+125D9	o0903328	4104	9372	9(N06)	U+125D9	𒗙						
U+125DA	o0903329	4105	9535	1(N21)	U+125DA	𒗚						
U+125DB	o0903000	4106	9536	2(N21)	U+125DB	𒗛						
U+125DC	o0903001	4107	9537	3(N21)	U+125DC	𒗜						
U+125DD	o0903002	4108	9538	4(N21)	U+125DD	𒗝						
U+125DE	o0903003	4109	9539	5(N21)	U+125DE	𒗞						
U+125DF	o0903094	4110	9713	1(N38)	U+125DF	𒗟						
U+125E0	o0903196	4111	9886	1(N52)	U+125E0	𒗠						
U+125E1	o0903197	4112	9887	2(N52)	U+125E1	𒗡						
U+125E2	o0903198	4113	9889	3(N52)	U+125E2	𒗢						
U+125E3	o0903199	4114	9890	4(N52)	U+125E3	𒗣						
U+125E4	o0903200	4115	9891	5(N52)	U+125E4	𒗤						
U+125E5	o0903330	4116	9893	6(N52)	U+125E5	𒗥						
U+125E6	o0903331	4117	9894	7(N52)	U+125E6	𒗦						
U+125E7	o0903332	4118	9895	8(N52)	U+125E7	𒗧						
U+125E8	o0903333	4119	9896	9(N52)	U+125E8	𒗨						
U+125E9	o0903301	4120	9950	1(N60)	U+125E9	𒗩						
U+125EA	o0903334	4121	9566	1(N24A)	U+125EA	𒗪						
U+125EB	o0903111	4122	9744	1(N40)	U+125EB	𒗫						
U+125EC	o0903112	4123	9745	2(N40)	U+125EC	𒗬						
U+125ED	o0903113	4124	9746	3(N40)	U+125ED	𒗭						
U+125EE	o0903114	4125	9747	4(N40)	U+125EE	𒗮						
U+125EF	o0902879	4126	9329	1(N03)	U+125EF	𒗯						
U+125F0	o0902880	4127	9330	2(N03)	U+125F0	𒗰						
U+125F1	o0902881	4128	9332	3(N03)	U+125F1	𒗱						
U+125F2	o0902882	4129	9334	4(N03)	U+125F2	𒗲						
U+125F3	o0902883	4130	9335	5(N03)	U+125F3	𒗳						
U+125F4	o0902962	4131	9474	1(N18)	U+125F4	𒗴						
U+125F5	o0902963	4132	9475	2(N18)	U+125F5	𒗵						
U+125F6	o0902964	4133	9476	3(N18)	U+125F6	𒗶						
