1683	𒴛	|GAN~cxSZE~a|	GAN-C TIMES SHE-A	rename		|GAN~c~v2×ŠE~a|	PROTO-CUNEIFORM SIGN GAN-C VARIANT 2 TIMES SHE-A	
1684	𒴜	|GAN~cxSZE3@t|	GAN-C TIMES SHE3 TENU	rename		|GAN~c~v2×ŠE₃@t~v1|	PROTO-CUNEIFORM SIGN GAN-C VARIANT 2 TIMES SHE3 TENU VARIANT 1	
1685	𒴝	|GAN~cxSIG7|	GAN-C TIMES SIG7			|GAN~c×SIG₇|		
1686	𒴞	|GAN~cxX|	GAN-C TIMES X			|GAN~c×X|		
1687	𒴟	|GAN~cxZATU777|	GAN-C TIMES ZATU777	rename		|GAN~c~v1×ZATU777~v1|	PROTO-CUNEIFORM SIGN GAN-C VARIANT 1 TIMES ZATU777 VARIANT 1	
1688	𒴠	|GAN~dxGESZTU~a|	GAN-D TIMES GESHTU-A	rename		|GAN~d×GEŠTU~a~v2|	PROTO-CUNEIFORM SIGN GAN-D TIMES GESHTU-A VARIANT 2	
1689	𒴡	|GAN~dxHI|	GAN-D TIMES HI	remove		|GAN~d×HI|		
1690	𒴢	|GESZTIN~cxX|	GESHTIN-C TIMES X	remove		|GEŠTIN~c×X|		
1691	𒴣	|GESZTU~axSZE~a@t|	GESHTU-A TIMES SHE-A TENU	remove		|GEŠTU~a×ŠE~a@t~v1|		
1692	𒴤	|GIx1(N14)|	GI TIMES ONE-N14	rename		|GI~v1×1(N14)|	PROTO-CUNEIFORM SIGN GI VARIANT 1 TIMES ONE-N14	
1693	𒴥	|GIx1(N58)@t|	GI TIMES ONE-N58 TENU			|GI×1(N58@t)|		
1694	𒴦	|GI&GI|	GI OVER GI			|GI&GI|		
1695	𒴧	|GI&GI&GI|	GI OVER GI OVER GI	rename		|GI~v1&GI~v1&GI~v1|	PROTO-CUNEIFORM SIGN GI VARIANT 1 OVER GI VARIANT 1 OVER GI VARIANT 1	
1696	𒴨	|(GI&GI)xGISZ@t|	GI OVER GI TIMES GISH TENU			|(GI&GI)×GIŠ@t|		
1697	𒴩	|(GI+&GI)xSZE3|	GI OVER GI TIMES SHE3	rename		|(GI&GI)×ŠE₃~v1|	PROTO-CUNEIFORM SIGN GI OVER GI TIMES SHE3 VARIANT 1	
1698	𒴪	|(GI&GI)xX|	GI OVER GI TIMES X			|(GI&GI)×X|		
1699	𒴫	|GIxGISZ@t|	GI TIMES GISH TENU	rename		|GI~v1×GIŠ@t|	PROTO-CUNEIFORM SIGN GI VARIANT 1 TIMES GISH TENU	
1700	𒴬	|GIxKU~b1|	GI TIMES KU-B1			|GI×KU~b1|		
1701	𒴭	|GIxLAGAB~a|	GI TIMES LAGAB-A	rename		|GI~v1×LAGAB~a|	PROTO-CUNEIFORM SIGN GI VARIANT 1 TIMES LAGAB-A	
1702	𒴮	|GIxNAM2|	GI TIMES NAM2			|GI×NAM₂|		
1703	𒴯	|GIxSZE3|	GI TIMES SHE3	rename		|GI×ŠE₃~v1|	PROTO-CUNEIFORM SIGN GI TIMES SHE3 VARIANT 1	
1704	𒴰	|GIxSIG2~d1|	GI TIMES SIG2-D1			|GI×SIG₂~d1|		
1705	𒴱	|GIxX|	GI TIMES X			|GI×X|		
1706	𒴲	|GI4~axA|	GI4-A TIMES A			|GI₄~a×A|		
1707	𒴳	|GI4~a&GI4~a|	GI4-A OVER GI4-A			|GI₄~a&GI₄~a|		
1708	𒴴	|GI4~b&GI4~b|	GI4-B OVER GI4-B			|GI₄~b&GI₄~b|		
1709	𒴵	|GIR~a.KU6~a|	GIR-A BESIDE KU6-A			|GIR~a.KU₆~a|		
1710	𒴶	|GIR~b.GIR~b|	GIR-B BESIDE GIR-B	rename		|GIR~b~v1.GIR~b~v1|	PROTO-CUNEIFORM SIGN GIR-B VARIANT 1 BESIDE GIR-B VARIANT 1	
1711	𒴷	|GIR3~axSZE~b|	GIR3-A TIMES SHE-B			|GIR₃~a×ŠE~b|		
1712	𒴸	|GIR3~cxKAR2|	GIR3-C TIMES KAR2	rename		|GIR₃~c×KAR₂~b|	PROTO-CUNEIFORM SIGN GIR3-C TIMES KAR2-B	
1713	𒴹	|GIR3~cxSZE3|	GIR3-C TIMES SHE3	rename		|GIR₃~c×ŠE₃~v1|	PROTO-CUNEIFORM SIGN GIR3-C TIMES SHE3 VARIANT 1	
1714	𒴺	|(GISZx(DIN.DIN))~a|	GISH TIMES DIN BESIDE DIN FORM A	rename		|(GIŠ×(DIN.DIN))~a|	PROTO-CUNEIFORM SIGN GISH TIMES DIN PLUS DIN FORM A	
1715	𒴻	|(GISZx(DIN.DIN))~b|	GISH TIMES DIN BESIDE DIN FORM B	rename		|(GIŠ×(DIN.DIN))~b|	PROTO-CUNEIFORM SIGN GISH TIMES DIN PLUS DIN FORM B	
1716	𒴼	|(GISZx(DIN.DIN))~c|	GISH TIMES DIN BESIDE DIN FORM C	rename		|(GIŠ×(DIN.DIN))~c|	PROTO-CUNEIFORM SIGN GISH TIMES DIN PLUS DIN FORM C	
1717	𒴽	|GISZxSZU2~a|	GISH TIMES SHU2-A			|GIŠ×ŠU₂~a|		
1718	𒴾	|GISZxSZU2~b|	GISH TIMES SHU2-B			|GIŠ×ŠU₂~b|		
1719	𒴿	|GISZ.TE|	GISH BESIDE TE			|GIŠ.TE|		
1720	𒵀	|GISZ@t.E2~a|	GISH TENU BESIDE E2-A	remove		|GIŠ@t.E₂~a|		
1721	𒵁	|GISZ3~a&GISZ3~a|	GISH3-A OVER GISH3-A			|GIŠ₃~a&GIŠ₃~a|		
1722	𒵂	|GU4.ZATU755~a|	GU4 BESIDE ZATU755-A	rename		|GU₄.ZATU755~b|	PROTO-CUNEIFORM SIGN GU4 BESIDE ZATU755-B	
1723	𒵃	|GUG2xSZITA~a1|	GUG2 TIMES SHITA-A1	delete	# Incorrect glyph in unpublished Umma text	|GUG₂~v1×ŠITA~a1|		
1724	𒵄	|GUG2xSILA3~a|	GUG2 TIMES SILA3-A	rename		|GUG₂~v1×SILA₃~a|	PROTO-CUNEIFORM SIGN GUG2 VARIANT 1 TIMES SILA3-A	
1725	𒵅	|GUG2xTUR|	GUG2 TIMES TUR	rename		|GUG₂~v1×TUR~v1|	PROTO-CUNEIFORM SIGN GUG2 VARIANT 1 TIMES TUR VARIANT 1	
1726	𒵆	|GUKKAL~a.HI@g~a|	GUKKAL-A BESIDE HI GUNU-A			|GUKKAL~a.HI@g~a|		
1727	𒵇	|GURUSZ~ax2(N14)|	GURUSH-A TIMES TWO-N14			|GURUŠ~a×2(N14)|		
1728	𒵈	|GURUSZ~bx2(N14)|	GURUSH-B TIMES TWO-N14			|GURUŠ~b×2(N14)|		
1729	𒵉	|GURUSZ~cx2(N14)|	GURUSH-C TIMES TWO-N14			|GURUŠ~c×2(N14)|		
1730	𒵊	|HASZHURxMA|	HASHHUR TIMES MA			|HAŠHUR×MA|		
1731	𒵋	|HIx1(N01@f)|	HI TIMES ONE-N1 FLAT	remove		|HI×1(N01@f)|		
1732	𒵌	|HIx1(N57)|	HI TIMES ONE-N57			|HI×1(N57)|		
1733	𒵍	|(HIx1(N57)).(HIx1(N57))|	HI TIMES ONE-N57 BESIDE HI TIMES ONE-N57			|(HI×1(N57)).(HI×1(N57))|		
1734	𒵎	|HIx1(N57@t)|	HI TIMES ONE-N57 TENU			|HI×1(N57@t)|		
1735	𒵏	|HIx1(N58)|	HI TIMES ONE-N58			|HI×1(N58)|		
1736	𒵐	|HIxLAGAB~a|	HI TIMES LAGAB-A			|HI×LAGAB~a|		
1737	𒵑	|HIxSZE3@t|	HI TIMES SHE3 TENU	remove		|HI×ŠE₃@t~v1|		
1738	𒵒	|HI.SUHUR|	HI BESIDE SUHUR	newglyph	NEW GLYPH=𒵔	|HI.SUHUR|		12D54
1738.1	𒵓	|HI.SUHUR|	HI BESIDE SUHUR VARIANT 1			|HI.SUHUR~v1|		
1738.2	𒵔	|HI.SUHUR|	HI BESIDE SUHUR VARIANT 2	newglyph	NEW GLYPH=𒵒	|HI.SUHUR~v2|		12D52
1739	𒵕	|HIxZATU707~a|	HI TIMES ZATU707-A			|HI×ZATU707~a|		
1740	𒵖	|IR~a.GA2~a1|	IR-A BESIDE GA2-A1			|IR~a.GA₂~a1|		
1741	𒵗	|KA~axSAR~a|	KA-A TIMES SAR-A			|KA~a×SAR~a|		
1742	𒵘	|KA~a.SZE~a|	KA-A BESIDE SHE-A	rename		|KA~a~v2.ŠE~a@t|	PROTO-CUNEIFORM SIGN KA-A VARIANT 2 BESIDE SHE-A TENU	
1742.1	𒵙	|KA~a.SZE~a|	KA-A BESIDE SHE-A VARIANT 1	rename		|KA~a~v1.ŠE~a|	PROTO-CUNEIFORM SIGN KA-A VARIANT 1 BESIDE SHE-A	
1743	𒵚	|KA2xLAM|	KA2 TIMES LAM	newglyph rename	NEW GLYPH=󿿹	|KA₂~d×LAM~b~v2|	PROTO-CUNEIFORM SIGN KA2-D TIMES LAM-B VARIANT 2	FFFF9
1744	𒵛	|KABx1(N58)|	KAB TIMES ONE-N58			|KAB×1(N58)|		
1745	𒵜	|KAK~a.GA2~a1|	KAK-A BESIDE GA2-A1			|KAK~a.GA₂~a1|		
1746	𒵝	|KASZ~bxSZE~a|	KASH-B TIMES SHE-A	rename		|KAŠ~b~v1×ŠE~a@t~v1|	PROTO-CUNEIFORM SIGN KASH-B VARIANT 1 TIMES SHE-A TENU VARIANT 1	
1747	𒵞	|KI@nxDUB~a|	KI NUTILLU TIMES DUB-A			|KI@n×DUB~a|		
1748	𒵟	|KU6~a.1(N02)|	KU6-A BESIDE ONE-N2			|KU₆~a.1(N02)|		
1749	𒵠	|KU6~a+GISZ|	KU6-A JOINING GISH			|KU₆~a+GIŠ|		
1750	𒵡	|KU6~a+KU6~a|	KU6-A JOINING KU6-A			|KU₆~a+KU₆~a|		
1751	𒵢	|KUR~a.E2~a|	KUR-A BESIDE E2-A			|KUR~a.E₂~a|		
1752	𒵣	|KUR~a.NUNUZ~a1|	KUR-A BESIDE NUNUZ-A1			|KUR~a.NUNUZ~a1|		
1753	𒵤	|KUR~b.E2~a|	KUR-B BESIDE E2-A			|KUR~b.E₂~a|		
1754	𒵥	|LAGAB~ax2(N14)|	LAGAB-A TIMES TWO-N14			|LAGAB~a×2(N14)|		
1755	𒵦	|LAGAB~axBA|	LAGAB-A TIMES BA			|LAGAB~a×BA|		
1756	𒵧	|LAGAB~axBIR3~b|	LAGAB-A TIMES BIR3-B			|LAGAB~a×BIR₃~b|		
1757	𒵨	|LAGAB~axDU6~b|	LAGAB-A TIMES DU6-B	rename		|LAGAB~a×DU₆~a~v1|	PROTO-CUNEIFORM SIGN LAGAB-A TIMES DU6-A VARIANT 1	
1758	𒵩	|LAGAB~axKAK~a|	LAGAB-A TIMES KAK-A			|LAGAB~a×KAK~a|		
1759	𒵪	|LAGAB~axKU6~a|	LAGAB-A TIMES KU6-A			|LAGAB~a×KU₆~a|		
1760	𒵫	|LAGAB~ax(KU6~a+KU6~a)|	LAGAB-A TIMES KU6-A JOINING KU6-A			|LAGAB~a×(KU₆~a+KU₆~a)|		
1761	𒵬	|LAGAB~axKUSZU2~b|	LAGAB-A TIMES KUSHU2-B	rename		|LAGAB~a×KUŠU₂~a@t|	PROTO-CUNEIFORM SIGN LAGAB-A TIMES KUSHU2-A TENU	
1762	𒵭	|LAGAB~axLAGAB~a|	LAGAB-A TIMES LAGAB-A			|LAGAB~a×LAGAB~a|		
1763	𒵮	|LAGAB~axME~a|	LAGAB-A TIMES ME-A			|LAGAB~a×ME~a|		
1764	𒵯	|LAGAB~axNUN~b|	LAGAB-A TIMES NUN-B			|LAGAB~a×NUN~b|		
1765	𒵰	|LAGAB~axPA~a|	LAGAB-A TIMES PA-A			|LAGAB~a×PA~a|		
1766	𒵱	|LAGAB~axSZA|	LAGAB-A TIMES SHA			|LAGAB~a×ŠA|		
1767	𒵲	|LAGAB~axSZITA~a1|	LAGAB-A TIMES SHITA-A1			|LAGAB~a×ŠITA~a1|		
1768	𒵳	|LAGAB~axSI|	LAGAB-A TIMES SI	rename		|LAGAB~a×SI~v1|	PROTO-CUNEIFORM SIGN LAGAB-A TIMES SI VARIANT 1	
1769	𒵴	|LAGAB~axSIG7|	LAGAB-A TIMES SIG7	rename		|LAGAB~a×SIG₇~v1|	PROTO-CUNEIFORM SIGN LAGAB-A TIMES SIG7 VARIANT 1	
1770	𒵵	|LAGAB~axSU~a|	LAGAB-A TIMES SU-A			|LAGAB~a×SU~a|		
1771	𒵶	|LAGAB~axTI|	LAGAB-A TIMES TI			|LAGAB~a×TI|		
1772	𒵷	|LAGAB~axU4|	LAGAB-A TIMES U4			|LAGAB~a×U₄|		
1773	𒵸	|LAGAB~axUB|	LAGAB-A TIMES UB			|LAGAB~a×UB|		
1774	𒵹	|LAGAB~axX|	LAGAB-A TIMES X			|LAGAB~a×X|		
1775	𒵺	|LAGAB~axZATU753|	LAGAB-A TIMES ZATU753			|LAGAB~a×ZATU753|		
1776	𒵻	|LAGAB~bx1(N01)|	LAGAB-B TIMES ONE-N1	remove		|LAGAB~b×1(N01)|		
1777	𒵼	|LAGAB~bxBANSZUR~a|	LAGAB-B TIMES BANSHUR-A			|LAGAB~b×BANŠUR~a|		
1778	𒵽	|LAGAB~bxGA’AR~a1|	LAGAB-B TIMES GAAR-A1			|LAGAB~b×GAʾAR~a1|		
1779	𒵾	|LAGAB~bxHI|	LAGAB-B TIMES HI			|LAGAB~b×HI|		
1780	𒵿	|LAGAB~bxKUR~e|	LAGAB-B TIMES KUR-E			|LAGAB~b×KUR~e|		
1781	𒶀	|LAGAB~b&LAGAB~b|	LAGAB-B OVER LAGAB-B			|LAGAB~b&LAGAB~b|		
1782	𒶁	|LAGAB~bxPA~a|	LAGAB-B TIMES PA-A			|LAGAB~b×PA~a|		
1783	𒶂	|LAGAB~bxSZITA~c|	LAGAB-B TIMES SHITA-C	remove		|LAGAB~b×ŠITA~c|		
1784	𒶃	|LAGAB~bxSI|	LAGAB-B TIMES SI	remove		|LAGAB~b×SI|		
1785	𒶄	|LAGAB~bxSUH3|	LAGAB-B TIMES SUH3			|LAGAB~b×SUH₃|		
1786	𒶅	|LAGAB~bxU4|	LAGAB-B TIMES U4			|LAGAB~b×U₄|		
1787	𒶆	|LAGAB~bxX|	LAGAB-B TIMES X	remove		|LAGAB~b×X|		
1788	𒶇	|LAL2~axEZEN~a|	LAL2-A TIMES EZEN-A	rename		|LAL₂~a×EZEN~a~v1|	PROTO-CUNEIFORM SIGN LAL2-A TIMES EZEN-A VARIANT 1	
1789	𒶈	|LAL2~axNIM~b2|	LAL2-A TIMES NIM-B2			|LAL₂~a×NIM~b2|		
1790	𒶉	|LU2xGESZTU~c3|	LU2 TIMES GESHTU-C3			|LU₂×GEŠTU~c3|		
1791	𒶊	|MAx1(N58)|	MA TIMES ONE-N58			|MA×1(N58)|		
1792	𒶋	|MAx2(N57)|	MA TIMES TWO-N57	remove		|MA~v1×2(N57)|		
1793	𒶌	|MAxA|	MA TIMES A	rename		|MA~v1×A|	PROTO-CUNEIFORM SIGN MA VARIANT 1 TIMES A	
1794	𒶍	|MAxMA|	MA TIMES MA			|MA×MA|		
1795	𒶎	|MAxX|	MA TIMES X	remove		|MA~v1×X|		
1796	𒶏	|MAH~axAB2|	MAH-A TIMES AB2			|MAH~a×AB₂|		
1797	𒶐	|MAH~axGUKKAL~a|	MAH-A TIMES GUKKAL-A			|MAH~a×GUKKAL~a|		
1798	𒶑	|MAH~axKU6~a|	MAH-A TIMES KU6-A			|MAH~a×KU₆~a|		
1799	𒶒	|MAH~axMASZ|	MAH-A TIMES MASH			|MAH~a×MAŠ|		
1800	𒶓	|MAH~axNA~a|	MAH-A TIMES NA-A			|MAH~a×NA~a|		
1801	𒶔	|MAH~ax(SILA3~axUMBIN~a)|	MAH-A TIMES SILA3-A TIMES UMBIN-A			|MAH~a×(SILA₃~a×UMBIN~a)|		
1802	𒶕	|MAH~axTUG2~a|	MAH-A TIMES TUG2-A			|MAH~a×TUG₂~a|		
1803	𒶖	|MAH~axUD5~a|	MAH-A TIMES UD5-A	rename		|MAH~a×UD₅~a~v1|	PROTO-CUNEIFORM SIGN MAH-A TIMES UD5-A VARIANT 1	
1804	𒶗	|MAH~axUDU~a|	MAH-A TIMES UDU-A			|MAH~a×UDU~a|		
1805	𒶘	|MAH~axUR~a|	MAH-A TIMES UR-A			|MAH~a×UR~a|		
1806	𒶙	|MAH~axUTUA~a|	MAH-A TIMES UTUA-A			|MAH~a×UTUA~a|		
1807	𒶚	|MAH~axX|	MAH-A TIMES X			|MAH~a×X|		
1808	𒶛	|MAH~axZATU659|	MAH-A TIMES ZATU659			|MAH~a×ZATU659|		
1809	𒶜	|MAH~bxKU6~a|	MAH-B TIMES KU6-A			|MAH~b×KU₆~a|		
1810	𒶝	|MAH~bxMASZ|	MAH-B TIMES MASH			|MAH~b×MAŠ|		
1811	𒶞	|MAH~bxNA~a|	MAH-B TIMES NA-A			|MAH~b×NA~a|		
1812	𒶟	|MAH~bxSAL|	MAH-B TIMES SAL			|MAH~b×SAL|		
1813	𒶠	|MAR~bx(LAGAB~b.SZE3)|	MAR-B TIMES LAGAB-B BESIDE SHE3	rename		|MAR~b×(LAGAB~b.ŠE₃~v1)|	PROTO-CUNEIFORM SIGN MAR-B TIMES LAGAB-B PLUS SHE3 VARIANT 1	
1814	𒶡	|MAR~bxSZE~a|	MAR-B TIMES SHE-A			|MAR~b×ŠE~a|		
1815	𒶢	|MAR~bxX|	MAR-B TIMES X			|MAR~b×X|		
1816	𒶣	|MUD3~a@gxGU|	MUD3-A GUNU TIMES GU	remove		|MUD₃~a@g×GU|		
1817	𒶤	|MUSZENx1(N57)|	MUSHEN TIMES ONE-N57			|MUŠEN×1(N57)|		
1818	𒶥	|MUSZENx2(N57)|	MUSHEN TIMES TWO-N57			|MUŠEN×2(N57)|		
1819	𒶦	|MUSZENx3(N57)|	MUSHEN TIMES THREE-N57			|MUŠEN×3(N57)|		
1820	𒶧	|MUSZENxPAP~a|	MUSHEN TIMES PAP-A	delete	# Incorrect glyph in unpublished Umma text	|MUŠEN×PAP~a|		
1821	𒶨	|MUSZEN.UR3~b2|	MUSHEN BESIDE UR3-B2			|MUŠEN.UR₃~b2|		
1822	𒶩	|MUSZENxX|	MUSHEN TIMES X			|MUŠEN×X|		
1823	𒶪	|NAGA~axTAK4~a|	NAGA-A TIMES TAK4-A			|NAGA~a×TAK₄~a|		
1824	𒶫	|NAM2x1(N01)|	NAM2 TIMES ONE-N1			|NAM₂×1(N01)|		
1825	𒶬	|NI~ax1(N57)|	NI-A TIMES ONE-N57			|NI~a×1(N57)|		
1826	𒶭	|NI~a.RU|	NI-A BESIDE RU	rename		|NI~a.RU~v1|	PROTO-CUNEIFORM SIGN NI-A BESIDE RU VARIANT 1	
1827	𒶮	|NI~bx4(N57)|	NI-B TIMES FOUR-N57			|NI~b×4(N57)|		
1828	𒶯	|NI~bxX|	NI-B TIMES X			|NI~b×X|		
1829	𒶰	|NINDA2x1(N01)|	NINDA2 TIMES ONE-N1			|NINDA₂×1(N01)|		
1830	𒶱	|NINDA2x1(N06)|	NINDA2 TIMES ONE-N6	remove		|NINDA₂×1(N06)|		
1831	𒶲	|NINDA2x1(N08)|	NINDA2 TIMES ONE-N8			|NINDA₂×1(N08)|		
1832	𒶳	|NINDA2x2(N01)|	NINDA2 TIMES TWO-N1			|NINDA₂×2(N01)|		
1833	𒶴	|NINDA2xAN|	NINDA2 TIMES AN			|NINDA₂×AN|		
1834	𒶵	|NINDA2x(AN.HI)|	NINDA2 TIMES AN BESIDE HI	rename		|NINDA₂×(AN.HI)|	PROTO-CUNEIFORM SIGN NINDA2 TIMES AN PLUS HI	
1835	𒶶	|NINDA2x(AN.ME~a)|	NINDA2 TIMES AN BESIDE ME-A	rename		|NINDA₂×(AN.ME~a)|	PROTO-CUNEIFORM SIGN NINDA2 TIMES AN PLUS ME-A	
1836	𒶷	|NINDA2x(AN.X)|	NINDA2 TIMES AN BESIDE X	rename		|NINDA₂×(AN.X)|	PROTO-CUNEIFORM SIGN NINDA2 TIMES AN PLUS X	
1837	𒶸	|NINDA2xBA|	NINDA2 TIMES BA			|NINDA₂×BA|		
1838	𒶹	|NINDA2xEZEN~b|	NINDA2 TIMES EZEN-B			|NINDA₂×EZEN~b|		
1839	𒶺	|NINDA2xGA’AR~a1|	NINDA2 TIMES GAAR-A1			|NINDA₂×GAʾAR~a1|		
1840	𒶻	|NINDA2xGAR|	NINDA2 TIMES GAR			|NINDA₂×GAR|		
1841	𒶼	|NINDA2xGISZ|	NINDA2 TIMES GISH			|NINDA₂×GIŠ|		
1842	𒶽	|NINDA2x(GISZ.DAR~a)|	NINDA2 TIMES GISH BESIDE DAR-A	remove		|NINDA₂×(GIŠ.DAR~a)|		
1843	𒶾	|NINDA2xGU4|	NINDA2 TIMES GU4			|NINDA₂×GU₄|		
1844	𒶿	|NINDA2xGUDU4|	NINDA2 TIMES GUDU4	rename		|NINDA₂×(HI~a1.ME~a)|	PROTO-CUNEIFORM SIGN NINDA2 TIMES HI-A1 PLUS ME-A	
1844.1	𒷀	|NINDA2xGUDU4|	NINDA2 TIMES GUDU4 VARIANT 1	rename		|NINDA₂×(HI~a1.AN.ME~a)|	PROTO-CUNEIFORM SIGN NINDA2 TIMES HI-A1 PLUS AN PLUS ME-A	
1844.2	𒷁	|NINDA2xGUDU4|	NINDA2 TIMES GUDU4 VARIANT 2	delete	# Duplicates 1846 |NINDA₂×(HI.AN.ME~a)| 𒷄	|NINDA₂×GUDU₄|~v2		
1844.3	𒷂	|NINDA2xGUDU4|	NINDA2 TIMES GUDU4 VARIANT 3	delete	# Duplicates 1835 |NINDA₂×(AN.ME~a)| 𒶶	|NINDA₂×GUDU₄|~v3		
1845	𒷃	|NINDA2xHI|	NINDA2 TIMES HI			|NINDA₂×HI|		
1846	𒷄	|NINDA2x(HI.AN.ME~a)|	NINDA2 TIMES HI BESIDE AN BESIDE ME-A	rename		|NINDA₂×(HI.AN.ME~a)|	PROTO-CUNEIFORM SIGN NINDA2 TIMES HI PLUS AN PLUS ME-A	
1847	𒷅	|NINDA2x(HI.ME~a)|	NINDA2 TIMES HI BESIDE ME-A	rename		|NINDA₂×(HI.ME~a)|	PROTO-CUNEIFORM SIGN NINDA2 TIMES HI PLUS ME-A	
1848	𒷆	|NINDA2x(HI.X)|	NINDA2 TIMES HI BESIDE X	rename		|NINDA₂×(HI.X)|	PROTO-CUNEIFORM SIGN NINDA2 TIMES HI PLUS X	
1849	𒷇	|NINDA2x(HI@g~a.1(N06))|	NINDA2 TIMES HI GUNU-A BESIDE ONE-N6	rename		|NINDA₂×(1(N06).HI@g~a)|	PROTO-CUNEIFORM SIGN NINDA2 TIMES ONE-N6 PLUS HI GUNU-A	
1850	𒷈	|NINDA2xKASZ~b|	NINDA2 TIMES KASH-B			|NINDA₂×KAŠ~b|		
1851	𒷉	|NINDA2xMAR~b|	NINDA2 TIMES MAR-B			|NINDA₂×MAR~b|		
1852	𒷊	|NINDA2xNE~a|	NINDA2 TIMES NE-A	remove		|NINDA₂×NE~a~v1|		
1853	𒷋	|NINDA2xSZIM~a|	NINDA2 TIMES SHIM-A	remove		|NINDA₂×ŠIM~a~v2|		
1854	𒷌	|NINDA2xU4|	NINDA2 TIMES U4			|NINDA₂×U₄|		
1855	𒷍	|NINDA2x(U4.X)|	NINDA2 TIMES U4 BESIDE X	rename		|NINDA₂×(U₄.X)|	PROTO-CUNEIFORM SIGN NINDA2 TIMES U4 PLUS X	
1856	𒷎	|NINDA2x((UDU~axTAR)~a)|	NINDA2 TIMES UDU-A TIMES TAR FORM A	rename		|NINDA₂×(UDU~a×TAR~a)|	PROTO-CUNEIFORM SIGN NINDA2 TIMES UDU-A TIMES TAR-A	
1857	𒷏	|NINDA2x((UDU~axTAR)~b)|	NINDA2 TIMES UDU-A TIMES TAR FORM B	rename		|NINDA₂×(UDU~a×TAR~b)|	PROTO-CUNEIFORM SIGN NINDA2 TIMES UDU-A TIMES TAR-B	
1858	𒷐	|NINDA2xX|	NINDA2 TIMES X			|NINDA₂×X|		
1859	𒷑	|NINDA2x(X.MASZ)|	NINDA2 TIMES X BESIDE MASH	remove		|NINDA₂×(X.MAŠ)|		
1860	𒷒	|NINDA2x(ZATU659x1(N01))|	NINDA2 TIMES ZATU659 TIMES ONE-N1			|NINDA₂×(ZATU659×1(N01))|		
1861	𒷓	|NIR~axAN|	NIR-A TIMES AN			|NIR~a×AN|		
1862	𒷔	|NU11&NU11|	NU11 OVER NU11			|NU₁₁&NU₁₁|		
1863	𒷕	|NUN~a+A|	NUN-A JOINING A			|NUN~a+A|		
1864	𒷖	|NUN~a+EN~a|	NUN-A JOINING EN-A	rename		|NUN~a+EN~a~v2|	PROTO-CUNEIFORM SIGN NUN-A JOINING EN-A VARIANT 2	
1865	𒷗	|NUN~a+EN~b|	NUN-A JOINING EN-B	rename		|NUN~a+EN~b~v1|	PROTO-CUNEIFORM SIGN NUN-A JOINING EN-B VARIANT 1	
1866	𒷘	|NUN~a+EN~d|	NUN-A JOINING EN-D			|NUN~a+EN~d|		
1867	𒷙	|NUN~a+NAM2|	NUN-A JOINING NAM2			|NUN~a+NAM₂|		
1868	𒷚	|NUN~b+EN~a|	NUN-B JOINING EN-A			|NUN~b+EN~a|		
1869	𒷛	|PIRIG~b1xUR2|	PIRIG-B1 TIMES UR2			|PIRIG~b1×UR₂|		
1870	𒷜	|SAGx1(N14)|	SAG TIMES ONE-N14	rename		|SAG~v1×1(N14)|	PROTO-CUNEIFORM SIGN SAG VARIANT 1 TIMES ONE-N14	
1871	𒷝	|SAGxGESZTU~a|	SAG TIMES GESHTU-A			|SAG×GEŠTU~a|		
1872	𒷞	|SAGxGESZTU~b|	SAG VARIANT 1 TIMES GESHTU-B	rename		|SAG@n×GEŠTU~b|	PROTO-CUNEIFORM SIGN SAG NUTILLU TIMES GESHTU-B	
1872.1	𒷟	|SAGxGESZTU~b|	SAG TIMES GESHTU-B VARIANT 1	rename		|SAG~v2×GEŠTU~b|	PROTO-CUNEIFORM SIGN SAG VARIANT 2 TIMES GESHTU-B	
1873	𒷠	|SAGxGESZTU~c|	SAG TIMES GESHTU-C	rename		|SAG~v1×GEŠTU~c|	PROTO-CUNEIFORM SIGN SAG VARIANT 1 TIMES GESHTU-C	
1874	𒷡	|SAGxLAM~c|	SAG TIMES LAM-C	remove		|SAG~v1×LAM~c|		
1875	𒷢	|SAGxMA|	SAG TIMES MA	rename		|SAG~v1×MA~v1|	PROTO-CUNEIFORM SIGN SAG VARIANT 1 TIMES MA VARIANT 1	
1876	𒷣	|SAGxSAR~a|	SAG TIMES SAR-A	remove		|SAG×SAR~a|		
1877	𒷤	|SALx1(N58)|	SAL TIMES ONE-N58			|SAL×1(N58)|		
1878	𒷥	|SAL.KUR~a|	SAL BESIDE KUR-A			|SAL.KUR~a|		
1879	𒷦	|SAL.LAM~b|	SAL BESIDE LAM-B			|SAL.LAM~b|		
1880	𒷧	|SAL.SZU2|	SAL BESIDE SHU2	rename		|SAL.ŠU₂~b|	PROTO-CUNEIFORM SIGN SAL BESIDE SHU2-B	
1881	𒷨	|SAR~axSZE~a|	SAR-A TIMES SHE-A			|SAR~a×ŠE~a|		
1882	𒷩	|(SZAxHI@g~a)~a|	SHA TIMES HI GUNU-A FORM A			|(ŠA×HI@g~a)~a|		
1883	𒷪	|(SZAxHI@g~a)~b|	SHA TIMES HI GUNU-A FORM B			|(ŠA×HI@g~a)~b|		
1884	𒷫	|SZE~a.KIN2~c|	SHE-A BESIDE KIN2-C			|ŠE~a.KIN₂~c|		
