id_text	artifact_id	museum_no	designation	publications_key	publications_type	publications_exact_ref	publications_comment	provenience	period	dates	collections	genres	materials	artifact_type	height	thickness	width	weight	elevation	excavation_no	findspot_square	findspot_comments	stratigraphic_level	surface_preservation	condition_description	artifact_preservation	languages	written_in	archive	composite_no	composites	seal_no	seals	accession_no	cdli_comments	artifact_comments	provenience_comments	is_provenience_uncertain	period_comments	is_period_uncertain	artifact_type_comments	is_artifact_type_uncertain	seal_information	is_school_text	alternative_years	external_resources	external_resources_key	genres_comment	genres_uncertain	languages_uncertain	materials_aspect	materials_color	materials_uncertain	retired	has_fragments	is_artifact_fake	redirect_artifact_id	retired_comments
P387715	387715	Anonymous 387715	CUSAS 21, 205	Monaco2014CUSAS21	primary	205	School text. One entry with two signs. No dividing line.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	33.0	10.0	25.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387716	387716	Anonymous 387716	CUSAS 21, 282	Monaco2014CUSAS21	primary	282	School text. One entry with three signs. One horizontal dividing line.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	33.0	10.0	25.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387717	387717	Anonymous 387717	CUSAS 21, 268	Monaco2014CUSAS21	primary	268	School text. One entry with three signs. No dividing line.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	33.0	10.0	25.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387718	387718	Anonymous 387718	CUSAS 21, 206	Monaco2014CUSAS21	primary	206	School text. One entry with two signs. No dividing line.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	33.0	10.0	25.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387719	387719	Anonymous 387719	CUSAS 21, 284	Monaco2014CUSAS21	primary	284	School text. One entry with four signs. One horizontal dividing line.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	33.0	10.0	25.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387720	387720	Anonymous 387720	CUSAS 21, 179	Monaco2014CUSAS21	primary	179	School text. One entry with a single sign. One horizontal dividing line.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	33.0	10.0	25.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387721	387721	Anonymous 387721	CUSAS 21, 242	Monaco2014CUSAS21	primary	242	School text. One entry with two signs. One horizontal dividing line.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	33.0	10.0	25.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387722	387722	Anonymous 387722	CUSAS 21, 283	Monaco2014CUSAS21	primary	283	School text. One entry with three signs. One horizontal dividing line.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	33.0	10.0	25.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387723	387723	Anonymous 387723	CUSAS 21, 297	Monaco2014CUSAS21	primary	297	School text. Two entries with three signs. One vertical, one horizontal dividing lines, and one horizontal stroke.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	33.0	10.0	25.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387724	387724	Anonymous 387724	CUSAS 21, 181	Monaco2014CUSAS21	primary	181	School text. One entry with a single sign. One horizontal dividing line.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	33.0	10.0	25.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387725	387725	Anonymous 387725	CUSAS 21, 180	Monaco2014CUSAS21	primary	180	School text. One entry with a single sign. One horizontal dividing line.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	33.0	10.0	25.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387733	387733	Anonymous 387733	CUSAS 31, 040	Monaco2016CUSAS31	primary	40		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	72.0	15.0	41.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387734	387734	Anonymous 387734	CUSAS 31, 106	Monaco2016CUSAS31	primary	106		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	69.0	14.0	44.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387735	387735	Anonymous 387735	CUSAS 31, 107	Monaco2016CUSAS31	primary	107		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	71.0	17.0	41.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387736	387736	Anonymous 387736	CUSAS 31, 022	Monaco2016CUSAS31	primary	22		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	76.0	16.0	48.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387737	387737	Anonymous 387737	CUSAS 31, 176	Monaco2016CUSAS31	primary	176		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	58.0	13.0	37.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387738	387738	Anonymous 387738	CUSAS 31, 023	Monaco2016CUSAS31	primary	23		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet													undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387739	387739	Anonymous 387739	CUSAS 31, 123	Monaco2016CUSAS31	primary	123		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet													undetermined						S999999					0		0		0		0				 	0	0			0	0	0	0		
P387740	387740	Anonymous 387740	CUSAS 31, 108	Monaco2016CUSAS31	primary	108		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet													undetermined						S999999					0		0		0		0				 	0	0			0	0	0	0		
P387741	387741	Anonymous 387741	CUSAS 31, 024	Monaco2016CUSAS31	primary	24		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	61.0	13.0	36.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387742	387742	Anonymous 387742	CUSAS 31, 109	Monaco2016CUSAS31	primary	109		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	64.0	14.0	39.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387743	387743	Anonymous 387743	CUSAS 31, 110	Monaco2016CUSAS31	primary	110		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	63.0	13.0	39.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387744	387744	Anonymous 387744	CUSAS 31, 111	Monaco2016CUSAS31	primary	111		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	64.0	12.0	36.0										undetermined						S999999					0		0		0		0				 	0	0			0	0	0	0		
P387745	387745	Anonymous 387745	CUSAS 31, 025	Monaco2016CUSAS31	primary	25		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	72.0	15.0	42.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387746	387746	Anonymous 387746	CUSAS 31, 112	Monaco2016CUSAS31	primary	112		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	65.0	19.0	44.0										undetermined						S999999					0		0		0		0				 	0	0			0	0	0	0		
P387747	387747	Anonymous 387747	CUSAS 31, 059	Monaco2016CUSAS31	primary	59		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	68.0	15.0	44.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387748	387748	Anonymous 387748	CUSAS 31, 058	Monaco2016CUSAS31	primary	58		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	66.0	16.0	37.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387749	387749	Anonymous 387749	CUSAS 31, 113	Monaco2016CUSAS31	primary	113		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	63.0	14.0	43.0										undetermined						S999999					0		0		0		0				 	0	0			0	0	0	0		
P387750	387750	Anonymous 387750	CUSAS 31, 078	Monaco2016CUSAS31	primary	78		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	50.0	13.0	32.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387751	387751	Anonymous 387751	CUSAS 31, 026	Monaco2016CUSAS31	primary	26		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	61.0	14.0	37.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387752	387752	Anonymous 387752	CUSAS 31, 027	Monaco2016CUSAS31	primary	27		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	63.0	28.0	59.0										undetermined											0		0		0		0				slaves 	0	0			0	0	0	0		
P387753	387753	Anonymous 387753	CUSAS 31, 028	Monaco2016CUSAS31	primary	28		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet	65.0	14.0	40.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387889	387889	Anonymous 387889	CUSAS 31, 010	Monaco2016CUSAS31	primary	10		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		anonymous	Administrative	clay	tablet													undetermined											0		0		0		0				 	0	0			0	0	0	0		
P387962	387962	Anonymous 387962	CUSAS 31, 009	Monaco2016CUSAS31	primary	9		uncertain (mod. uncertain)			anonymous	Administrative	clay	tablet													undetermined											0		1		0		0				 	0	0			0	0	0	0		
P388252	388252	SC 2, 004b	CDLI Lexical 000002, ex. 189	Wilson2008Education	history	no. 2		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Cotsen Collection of Cuneiform Tablets, Special Collections, UCLA, Los Angeles, California, USA	Lexical	clay	tablet													undetermined				Q000002			40833_1			antiquities market	0		0		0		0		DCCLT; ARMEP	P388252; P388252	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P388253	388253	SC 2, 004a	CDLI Lexical 000002, ex. 190	Wilson2008Education	history	no. 3		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)	00.00.00.00	Cotsen Collection of Cuneiform Tablets, Special Collections, UCLA, Los Angeles, California, USA	Lexical	clay	tablet													undetermined				Q000002			40833_2			antiquities market	0		0		0		0		DCCLT; ARMEP	P388253; P388253	Archaic Lu2 A (witness) 	0	0			0	0	0	0		
P391520	391520	OIM A02564	CDLN 2015/004	Bramanti2015-162434	primary				Uruk III (ca. 3200-3000 BC)		Institute for the Study of Ancient Cultures West Asia & North Africa Museum, Chicago, Illinois, USA	Administrative	clay	tablet	32.0	14.0	25.0									fragment												0		0		0		0		OI	22b04d21-84a0-45cd-9af3-d9214672f3c5	 	0				0	0	0	0		
P411528	411528	CUNES 52-00-009	CUSAS 21, 057	Monaco2014CUSAS21	primary	57	Large fragment of a tablet with an account of onagers. DU8c	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	35.0	15.0	27.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411529	411529	CUNES 52-00-010	CUSAS 21, 116	Monaco2014CUSAS21	primary	116	Small fragment of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	10.0	14.0	44.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411530	411530	CUNES 52-00-011	CUSAS 21, 117	Monaco2014CUSAS21	primary	117	Small fragment of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	20.0	10.0	10.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411531	411531	CUNES 52-00-012	CUSAS 21, 111	Monaco2014CUSAS21	primary	111	Undefined product measured in B and B* numerical systems.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	35.0	15.0	30.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411532	411532	CUNES 52-00-013	CUSAS 21, 060	Monaco2014CUSAS21	primary	60	Fragment of a tablet with an account of sheep.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	33.0	14.0	27.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411533	411533	CUNES 52-00-014	CUSAS 21, 118	Monaco2014CUSAS21	primary	118	Small fragment of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	10.0	14.0	34.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411535	411535	CUNES 52-00-016	CUSAS 21, 050	Monaco2014CUSAS21	primary	50	Fragment of a tablet with a register of measurements of a field, with associated a quantity of barley and a number of sheep.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	25.0	17.0	46.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411536	411536	CUNES 52-00-017	CUSAS 21, 058	Monaco2014CUSAS21	primary	58	Fragment of a tablet with an account of sheep.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	26.0	16.0	24.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411538	411538	CUNES 52-00-019	CUSAS 21, 090	Monaco2014CUSAS21	primary	90	Fragment of a tablet with an account of bread. For the possible interpretation of GUG2 URUa1 as a month name cf. remarks to CUSAS 1, 140.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	32.0	15.0	35.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411539	411539	CUNES 52-00-020	CUSAS 21, 097	Monaco2014CUSAS21	primary	97	Fragment of a tablet with an account of cereal products.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	29.0	14.0	14.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411540	411540	CUNES 52-00-021	CUSAS 21, 092	Monaco2014CUSAS21	primary	92	Fragment of a tablet with an account of emmer.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	24.0	14.0	19.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411541	411541	CUNES 52-00-022	CUSAS 21, 093	Monaco2014CUSAS21	primary	93	Fragment of a tablet with an account of grain groats.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	15.0	11.0	23.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411542	411542	CUNES 52-00-023	CUSAS 21, 119	Monaco2014CUSAS21	primary	119	Small fragment of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	22.0	7.0	27.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411543	411543	CUNES 52-00-024 + CUNES 52-00-028	CUSAS 21, 048	Monaco2014CUSAS21	primary	48	Lower half of a tablet dealing with field measurements. Note the occurrence of the name of the functionary UB ZIa, which is recorded in several archaic texts (cf. prosopography in CUSAS 1, p. 8).	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	34.0	17.0	54.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411544	411544	CUNES 52-00-025	CUSAS 21, 120	Monaco2014CUSAS21	primary	120	Small fragment of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	29.0	15.0	12.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411545	411545	CUNES 52-00-026	CUSAS 21, 094	Monaco2014CUSAS21	primary	94	Fragment of a tablet with an account of cereal products.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	25.0	14.0	25.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411546	411546	CUNES 52-00-027	CUSAS 21, 061	Monaco2014CUSAS21	primary	61	Fragment of a tablet with an account of sheep.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	25.0	10.0	23.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411598	411598	CUNES 52-06-010	CUSAS 21, 134	Monaco2014CUSAS21	primary	134	Sealed. Obverse defaced.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	73.0	16.0	58.0										undetermined						S999999					0		0		0		0				 	0	0			0	0	0	0		
P411599	411599	CUNES 52-06-011	CUSAS 21, 107	Monaco2014CUSAS21	primary	107	Almost complete, sealed, damaged tablet with an account of mixed commodities, including barley and emmer, provided as rations (BA).	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	68.0	17.0	44.0										undetermined						S999999					0		0		0		0				 	0	0			0	0	0	0		
P411600	411600	CUNES 52-06-012	CUSAS 21, 035	Monaco2014CUSAS21	primary	35	Complete, sealed tablet, possibly including numerical notations only, the sign resembling PU2 is questionable. The fingertip imprints on the obverse may, or may not, represent numerical notations.	uncertain (mod. uncertain)			Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	38.0	20.0	37.0										undetermined						S999999					0		1		0		0				 	0	0			0	0	0	0		
P411601	411601	CUNES 52-06-013	CUSAS 21, 073	Monaco2014CUSAS21	primary	73	Account of barley.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	78.0	18.0	54.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411602	411602	CUNES 52-06-014	CUSAS 21, 130	Monaco2014CUSAS21	primary	130	Large fragment of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	43.0	15.0	37.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411603	411603	CUNES 52-06-015	CUSAS 21, 053	Monaco2014CUSAS21	primary	53	Account of onagers. Duplicate of CUSAS 1, 038	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	66.0	15.0	46.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411604	411604	CUNES 52-06-016	CUSAS 21, 074	Monaco2014CUSAS21	primary	74	Distribution of cereals products to functionaries.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	91.0	13.0	60.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411605	411605	CUNES 52-06-017	CUSAS 21, 075	Monaco2014CUSAS21	primary	75	Delivery of cereals.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	76.0	18.0	48.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411606	411606	CUNES 52-06-018	CUSAS 21, 089	Monaco2014CUSAS21	primary	89	Distribution of bread (GU7)	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	81.0	17.0	56.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411607	411607	CUNES 52-06-019	CUSAS 21, 108	Monaco2014CUSAS21	primary	108	Account of sheep and fish.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	78.0	22.0	61.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411608	411608	CUNES 52-06-020	CUSAS 21, 109	Monaco2014CUSAS21	primary	109	Account of onions.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	83.0	16.0	53.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411609	411609	CUNES 52-06-021	CUSAS 21, 076	Monaco2014CUSAS21	primary	76	Account of barley and emmer.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	65.0	18.0	48.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411610	411610	CUNES 52-06-022	CUSAS 21, 078	Monaco2014CUSAS21	primary	78	Distribution of cereal products. (cf. the similar text CUSAS 1, 131). Note that the total reported in case in R0301 is appro	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	114.0	21.0	76.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411611	411611	CUNES 52-06-023	CDLI Lexical 000002, ex. 193	Monaco2014CUSAS21	history	37		uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Lexical	clay	tablet	102.0	13.0	58.0										undetermined				Q000002							0		0		0		0				 	0	0			0	0	0	0		
P411612	411612	CUNES 52-06-024	CUSAS 21, 080	Monaco2014CUSAS21	primary	80	Complete, well preserved tablet with an account of malt.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	80.0	18.0	50.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411613	411613	CUNES 52-06-025	CUSAS 21, 081	Monaco2014CUSAS21	primary	81	Duplicate of  CUSAS 1, 149. Account of cereal products. Reverse defaced.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	57.0	15.0	56.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411614	411614	CUNES 52-06-026	CUSAS 21, 044	Monaco2014CUSAS21	primary	44	Almost complete, damaged tablet with a list of workers or animals assigned to fields (cf. the similar text CUSAS 1, 021).	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	82.0	20.0	49.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411615	411615	CUNES 52-06-027	CUSAS 21, 131	Monaco2014CUSAS21	primary	131	Large fragment of a tablet with unclear contents.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	32.0	17.0	35.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411616	411616	CUNES 52-06-028	CUSAS 21, 079	Monaco2014CUSAS21	primary	79	Account of barley and emmer.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	50.0	15.0	34.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411617	411617	CUNES 52-06-029	CUSAS 21, 082	Monaco2014CUSAS21	primary	82	Left half of a tablet with an account of barley.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	74.0	16.0	32.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411618	411618	CUNES 52-06-030	CUSAS 21, 071	Monaco2014CUSAS21	primary	71	Almost complete tablet with an account of textiles. The sign SAG+GEŠTUc occurs in CUSAS 1, 018 (personnel), and MS 4566 (barley).	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	79.0	17.0	55.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411619	411619	CUNES 52-06-031	CUSAS 21, 038	Friberg2016NewMCT; Monaco2014CUSAS21; MonacoSEL2011	history; primary; history	§06.2 CUNES 52-06-031; 38; 1-3	; Complete, damaged tablet. School text. Together with P006413, this tablet is the most archaic true mathematical text found up to the present time (Cf. S. F. Monaco, “Two Archaic Mathematical Tablets”, SEL 28 [2011]).; 	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Mathematical	clay	tablet	80.0	21.0	66.0										undetermined								20180125 englund: cp. the Uruk IV period mathematical exercise P003118			0		0		0		0				 calculations of the areas of 5 irregular quadrilaterals	0	0			0	0	0	0		
P411620	411620	CUNES 52-06-032	CUSAS 21, 110	Monaco2014CUSAS21	primary	110	Mixed commodities, including sheep, fish, and a cereal product (MU ZATU714).	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	87.0	19.0	58.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411621	411621	CUNES 52-06-033	CUSAS 21, 083	Monaco2014CUSAS21	primary	83	Account of barley and emmer.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	81.0	15.0	58.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
P411622	411622	CUNES 52-06-034	CUSAS 21, 084	Monaco2014CUSAS21	primary	84	Account of barley and malt.	uncertain (mod. uncertain)	Uruk III (ca. 3200-3000 BC)		Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA	Administrative	clay	tablet	48.0	18.0	53.0										undetermined											0		0		0		0				 	0	0			0	0	0	0		
